Filepath,Label,Source,augmented
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_985517.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_986516.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_987913.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_988184.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_988224.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_991562.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_991797.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_993110.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_993312.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_993578.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_994944.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_995508.jpg,monocyte,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_997225.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_997596.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_998093.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_998133.jpg,monocyte,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_998144.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_998662.jpg,monocyte,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/monocyte/MO_999317.jpg,monocyte,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_100878.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_101007.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_101082.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_101234.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_102129.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_102203.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_102779.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_102912.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_103440.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_104344.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_105000.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_105060.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_105090.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_105145.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_105748.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_106934.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_107370.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_108161.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_108207.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_109895.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_111339.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_111504.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_112944.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_112967.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_113314.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_113656.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_114654.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_115189.jpg,neutrophil,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_115235.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_115257.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_115261.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_118120.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_118878.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_119250.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_120491.jpg,neutrophil,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_120913.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_120960.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_121986.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_122030.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_12343.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_12387.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_12405.jpg,neutrophil,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_124082.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_124086.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_125415.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_125604.jpg,neutrophil,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_125774.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_125889.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_126456.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_126596.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_127951.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_128335.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_12839.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_128511.jpg,neutrophil,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_128562.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_129177.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_129649.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_129921.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_131100.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_131711.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_131871.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_133048.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_133301.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_133625.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_134080.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_135118.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_135293.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_135566.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_135635.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_136347.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_136823.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_137691.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_138667.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_139528.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_139893.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_139958.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_140522.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_141509.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_141953.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_142830.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_143161.jpg,neutrophil,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_143245.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_144692.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_145817.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_145948.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_146215.jpg,neutrophil,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_146572.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_147218.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_147698.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_147710.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_147908.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_148538.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_148682.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_149081.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_14932.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_150489.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_150545.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_151054.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_152051.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_153786.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_154092.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_155905.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_156651.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_157937.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_158179.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_158217.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_158778.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_159250.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_159609.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_160358.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_160527.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_16131.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_162202.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_162618.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_162735.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_162999.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_163373.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_163974.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_164468.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_164709.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_164917.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_168051.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_168500.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_168987.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_169393.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_170049.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_170066.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_17008.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_172318.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_172884.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_172972.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_173170.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_173369.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_173958.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_174048.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_174167.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_174277.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_174448.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_175205.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_175617.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_175712.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_175829.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_178593.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_179854.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_179915.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_179976.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_179980.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_180055.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_180266.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_180631.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_181227.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_181280.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_181624.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_181803.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_182172.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_1830.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_184051.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_184660.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_184808.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_185561.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_186122.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_186526.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_186566.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_186779.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_187097.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_187111.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_187466.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_188626.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_189402.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_189978.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_190447.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_191041.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_191112.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_191639.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_191700.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_191922.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_193611.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_194308.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_195004.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_196260.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_196924.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_197336.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_197388.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_197399.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_199310.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_200172.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_200354.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_2019.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_202023.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_203314.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_204428.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_204601.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_204774.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_206551.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_207654.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_207715.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_207900.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_208576.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_208829.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_208843.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_209954.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_210217.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_210628.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_210724.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_210860.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_211063.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_21130.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_211504.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_212149.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_212334.jpg,neutrophil,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/neutrophil/BNE_212416.jpg,neutrophil,Original,0
